target_id,model_name,randomize_labels,fold,feature_rank,feature_id,selector_score,train_presence
age_weeks,ridge,False,4,1577,chr3:90265000-90269999,-0.3141813761949134,1.0
age_weeks,ridge,False,4,1578,chr5:37820000-37824999,0.3141273921715523,0.9990900818926297
age_weeks,ridge,False,4,1579,chr14:34815000-34819999,0.31411465027226826,0.9981801637852593
age_weeks,ridge,False,4,1580,chr13:100650000-100654999,-0.3140978208475274,1.0
age_weeks,ridge,False,4,1581,chr14:50920000-50924999,-0.31402799548636084,1.0
age_weeks,ridge,False,4,1582,chr11:98325000-98329999,0.3140209579069371,1.0
age_weeks,ridge,False,4,1583,chr5:75075000-75079999,0.31396702923166353,0.9990900818926297
age_weeks,ridge,False,4,1584,chr8:35825000-35829999,0.3139617614047988,0.9990900818926297
age_weeks,ridge,False,4,1585,chr16:4540000-4544999,-0.3139286215336861,0.9990900818926297
age_weeks,ridge,False,4,1586,chr13:40735000-40739999,0.31387269822954533,0.9990900818926297
age_weeks,ridge,False,4,1587,chr19:57610000-57614999,0.31383699673267684,1.0
age_weeks,ridge,False,4,1588,chr1:178525000-178529999,0.31383531161964723,1.0
age_weeks,ridge,False,4,1589,chr6:86650000-86654999,-0.3138073407201638,0.9899909008189263
age_weeks,ridge,False,4,1590,chr19:5065000-5069999,0.3137800299315326,0.9990900818926297
age_weeks,ridge,False,4,1591,chr6:122660000-122664999,0.31376927096816387,0.9854413102820746
age_weeks,ridge,False,4,1592,chr10:78410000-78414999,-0.3137547624638478,1.0
age_weeks,ridge,False,4,1593,chr11:114065000-114069999,0.3137371908178347,1.0
age_weeks,ridge,False,4,1594,chr1:40680000-40684999,0.31371160089450917,1.0
age_weeks,ridge,False,4,1595,chr17:37045000-37049999,0.31368752480300544,1.0
age_weeks,ridge,False,4,1596,chr9:57500000-57504999,-0.3136128821503703,1.0
age_weeks,ridge,False,4,1597,chr6:17460000-17464999,0.3135557646735163,0.9990900818926297
age_weeks,ridge,False,4,1598,chr6:50455000-50459999,-0.3134258437083794,1.0
age_weeks,ridge,False,4,1599,chr11:103080000-103084999,-0.3133213369660396,0.9981801637852593
age_weeks,ridge,False,4,1600,chr19:9100000-9104999,-0.3133202830462465,0.9854413102820746
age_weeks,ridge,False,4,1601,chr2:129515000-129519999,-0.3133158397657293,0.9954504094631483
age_weeks,ridge,False,4,1602,chr6:124720000-124724999,-0.3132612514632313,0.9936305732484076
age_weeks,ridge,False,4,1603,chr10:69210000-69214999,0.3132464197021484,1.0
age_weeks,ridge,False,4,1604,chr2:84675000-84679999,-0.31322935697305115,1.0
age_weeks,ridge,False,4,1605,chr13:97470000-97474999,-0.313111201069903,0.9981801637852593
age_weeks,ridge,False,4,1606,chr8:61590000-61594999,0.31310074910983543,0.9945404913557779
age_weeks,ridge,False,4,1607,chr4:115835000-115839999,-0.3131004449916926,0.9981801637852593
age_weeks,ridge,False,4,1608,chr14:64585000-64589999,0.3130117935643537,0.9990900818926297
age_weeks,ridge,False,4,1609,chr9:108490000-108494999,-0.3130007230143159,1.0
age_weeks,ridge,False,4,1610,chr16:22545000-22549999,-0.3128367241965704,0.9990900818926297
age_weeks,ridge,False,4,1611,chr9:60710000-60714999,0.31281981042852286,1.0
age_weeks,ridge,False,4,1612,chr15:98000000-98004999,0.31279959838373034,1.0
age_weeks,ridge,False,4,1613,chr9:44120000-44124999,-0.31274709789029315,0.9954504094631483
age_weeks,ridge,False,4,1614,chr3:101375000-101379999,0.3127411613641452,1.0
age_weeks,ridge,False,4,1615,chr4:3675000-3679999,-0.3127255666983306,1.0
age_weeks,ridge,False,4,1616,chr16:90930000-90934999,-0.3127229492341744,0.9990900818926297
age_weeks,ridge,False,4,1617,chr15:6360000-6364999,-0.3127073239184195,0.9845313921747043
age_weeks,ridge,False,4,1618,chr11:105125000-105129999,0.3126680496544045,0.9990900818926297
age_weeks,ridge,False,4,1619,chr18:64915000-64919999,-0.31246449687576877,0.9963603275705186
age_weeks,ridge,False,4,1620,chr19:53675000-53679999,0.31246408172288054,1.0
age_weeks,ridge,False,4,1621,chr18:84950000-84954999,-0.31235683182472834,0.9990900818926297
age_weeks,ridge,False,4,1622,chr10:117885000-117889999,0.3122988366677098,0.986351228389445
age_weeks,ridge,False,4,1623,chr11:102305000-102309999,-0.3122499054248302,0.9990900818926297
age_weeks,ridge,False,4,1624,chr18:52565000-52569999,-0.31221351481707105,0.9881710646041856
age_weeks,ridge,False,4,1625,chr8:94600000-94604999,-0.312200015553611,0.9990900818926297
age_weeks,ridge,False,4,1626,chr8:123510000-123514999,-0.31212901857344905,0.9990900818926297
age_weeks,ridge,False,4,1627,chr16:91610000-91614999,-0.31211035901591716,0.9990900818926297
age_weeks,ridge,False,4,1628,chr3:121530000-121534999,0.3120056212930152,1.0
age_weeks,ridge,False,4,1629,chr2:132380000-132384999,0.3119997098922714,1.0
age_weeks,ridge,False,4,1630,chr7:70370000-70374999,0.31199334296049536,0.9981801637852593
age_weeks,ridge,False,4,1631,chr12:84695000-84699999,0.3119904229370452,0.9990900818926297
age_weeks,ridge,False,4,1632,chr2:166345000-166349999,-0.3118941344591743,0.9954504094631483
age_weeks,ridge,False,4,1633,chr6:148350000-148354999,0.3118573753033115,0.9990900818926297
age_weeks,ridge,False,4,1634,chr5:124115000-124119999,-0.31184999959132914,1.0
age_weeks,ridge,False,4,1635,chr9:120110000-120114999,-0.31184319634189767,0.9990900818926297
age_weeks,ridge,False,4,1636,chr3:108650000-108654999,-0.31182290609013824,0.9981801637852593
age_weeks,ridge,False,4,1637,chr6:3760000-3764999,0.31178767412665487,0.9990900818926297
age_weeks,ridge,False,4,1638,chr2:71055000-71059999,-0.3117777362054123,0.9990900818926297
age_weeks,ridge,False,4,1639,chr15:79205000-79209999,-0.3116635529216932,0.9963603275705186
age_weeks,ridge,False,4,1640,chr14:12345000-12349999,0.311636295947457,0.9981801637852593
age_weeks,ridge,False,4,1641,chr2:75935000-75939999,0.31160484129075156,0.9990900818926297
age_weeks,ridge,False,4,1642,chr6:28480000-28484999,0.311581370673906,0.9990900818926297
age_weeks,ridge,False,4,1643,chr11:82600000-82604999,0.3115308322013696,0.997270245677889
age_weeks,ridge,False,4,1644,chr6:82040000-82044999,0.3115289695876906,1.0
age_weeks,ridge,False,4,1645,chr14:118235000-118239999,0.31151727244416255,1.0
age_weeks,ridge,False,4,1646,chr5:89880000-89884999,0.31149786827601594,1.0
age_weeks,ridge,False,4,1647,chr2:167835000-167839999,-0.31145262700266685,0.9790718835304822
age_weeks,ridge,False,4,1648,chr9:29960000-29964999,0.3114483091216855,0.9990900818926297
age_weeks,ridge,False,4,1649,chr6:82935000-82939999,0.3114049438082864,0.9981801637852593
age_weeks,ridge,False,4,1650,chr4:46345000-46349999,0.3113966213325233,0.9981801637852593
age_weeks,ridge,False,4,1651,chr19:4395000-4399999,0.31134634394121935,1.0
age_weeks,ridge,False,4,1652,chr3:94950000-94954999,-0.3113365430956743,0.9981801637852593
age_weeks,ridge,False,4,1653,chr7:137320000-137324999,0.31129534177357654,0.9990900818926297
age_weeks,ridge,False,4,1654,chr9:8540000-8544999,0.31125719256022794,0.9854413102820746
age_weeks,ridge,False,4,1655,chr6:129940000-129944999,-0.31123675777308946,0.9981801637852593
age_weeks,ridge,False,4,1656,chr2:74665000-74669999,0.31119766878911104,1.0
age_weeks,ridge,False,4,1657,chr2:92915000-92919999,0.3111784769313055,0.9963603275705186
age_weeks,ridge,False,4,1658,chr11:57825000-57829999,0.31105039877321305,1.0
age_weeks,ridge,False,4,1659,chr8:24595000-24599999,-0.31102232299966,0.9981801637852593
age_weeks,ridge,False,4,1660,chr1:155005000-155009999,-0.31096619673828374,0.9981801637852593
age_weeks,ridge,False,4,1661,chr19:47850000-47854999,-0.3109061232801174,0.9990900818926297
age_weeks,ridge,False,4,1662,chr18:49755000-49759999,-0.31086108421938685,1.0
age_weeks,ridge,False,4,1663,chr18:74265000-74269999,-0.31078089708002377,1.0
age_weeks,ridge,False,4,1664,chr17:23725000-23729999,-0.31070550766201116,1.0
age_weeks,ridge,False,4,1665,chr10:45485000-45489999,0.3106941164891845,1.0
age_weeks,ridge,False,4,1666,chr2:127830000-127834999,0.3106267932599894,0.9981801637852593
age_weeks,ridge,False,4,1667,chr16:91220000-91224999,0.3106222976731594,0.9990900818926297
age_weeks,ridge,False,4,1668,chr7:48785000-48789999,-0.3106177186810719,1.0
age_weeks,ridge,False,4,1669,chr4:93335000-93339999,0.31055597216576747,1.0
age_weeks,ridge,False,4,1670,chr8:72475000-72479999,-0.3105209248613623,0.9581437670609645
age_weeks,ridge,False,4,1671,chr1:74225000-74229999,-0.31049438905085697,0.9981801637852593
age_weeks,ridge,False,4,1672,chr5:118155000-118159999,-0.3104895047691189,1.0
age_weeks,ridge,False,4,1673,chr11:101460000-101464999,-0.31047774635375214,0.9981801637852593
age_weeks,ridge,False,4,1674,chr12:54955000-54959999,-0.3104293840899697,0.9963603275705186
age_weeks,ridge,False,4,1675,chr18:43390000-43394999,0.31041901238553354,0.9990900818926297
age_weeks,ridge,False,4,1676,chr19:6830000-6834999,0.3103784673983786,1.0
age_weeks,ridge,False,4,1677,chr11:96300000-96304999,0.3103363924322768,1.0
age_weeks,ridge,False,4,1678,chr9:102505000-102509999,0.3101938492187129,0.9990900818926297
age_weeks,ridge,False,4,1679,chr2:71530000-71534999,0.31017540757761325,1.0
age_weeks,ridge,False,4,1680,chr3:89495000-89499999,-0.31011071428344117,0.9899909008189263
age_weeks,ridge,False,4,1681,chr8:3585000-3589999,0.3100823825062638,1.0
age_weeks,ridge,False,4,1682,chr4:148950000-148954999,0.3099754933520675,0.9990900818926297
age_weeks,ridge,False,4,1683,chr2:72285000-72289999,0.3099159120377314,1.0
age_weeks,ridge,False,4,1684,chr13:63560000-63564999,0.30990268685084754,0.9981801637852593
age_weeks,ridge,False,4,1685,chr7:144835000-144839999,0.30989833847002723,1.0
age_weeks,ridge,False,4,1686,chr4:120035000-120039999,-0.30982618454931793,0.9963603275705186
age_weeks,ridge,False,4,1687,chr11:58165000-58169999,-0.3098204754142386,0.9981801637852593
age_weeks,ridge,False,4,1688,chr7:139940000-139944999,0.3098175359867497,1.0
age_weeks,ridge,False,4,1689,chr11:96190000-96194999,0.3097901489917985,0.9990900818926297
age_weeks,ridge,False,4,1690,chr2:174415000-174419999,-0.30964888604091473,1.0
age_weeks,ridge,False,4,1691,chr18:15065000-15069999,0.3096423556655023,0.9990900818926297
age_weeks,ridge,False,4,1692,chr2:165405000-165409999,-0.3096270059478246,0.9963603275705186
age_weeks,ridge,False,4,1693,chr17:46495000-46499999,-0.3096112158566192,1.0
age_weeks,ridge,False,4,1694,chr5:143465000-143469999,-0.309589189092073,0.9990900818926297
age_weeks,ridge,False,4,1695,chr1:64615000-64619999,-0.3095542511740365,1.0
age_weeks,ridge,False,4,1696,chr7:64500000-64504999,0.30942702634505337,1.0
age_weeks,ridge,False,4,1697,chr2:30625000-30629999,-0.30941358821376125,0.9981801637852593
age_weeks,ridge,False,4,1698,chr6:135010000-135014999,-0.30935554777075336,0.986351228389445
age_weeks,ridge,False,4,1699,chr8:23055000-23059999,-0.30933340049280866,0.9990900818926297
age_weeks,ridge,False,4,1700,chr4:59330000-59334999,-0.3093146207909021,0.9963603275705186
age_weeks,ridge,False,4,1701,chr14:70890000-70894999,0.3092958303540628,0.9945404913557779
age_weeks,ridge,False,4,1702,chr6:42320000-42324999,0.3092561598637278,1.0
age_weeks,ridge,False,4,1703,chr6:83105000-83109999,-0.30918841974112765,0.9981801637852593
age_weeks,ridge,False,4,1704,chr19:36735000-36739999,0.3091420337304226,0.9990900818926297
age_weeks,ridge,False,4,1705,chr13:94700000-94704999,0.3091024228470052,0.9990900818926297
age_weeks,ridge,False,4,1706,chr4:126300000-126304999,-0.309073139573855,1.0
age_weeks,ridge,False,4,1707,chr7:25120000-25124999,-0.30891978406030646,0.9990900818926297
age_weeks,ridge,False,4,1708,chr14:122045000-122049999,-0.3089146398905889,0.9990900818926297
age_weeks,ridge,False,4,1709,chr3:9610000-9614999,0.30887086807369346,1.0
age_weeks,ridge,False,4,1710,chr2:121805000-121809999,0.30886992063056523,1.0
age_weeks,ridge,False,4,1711,chr10:122445000-122449999,0.30886865082943954,1.0
age_weeks,ridge,False,4,1712,chr5:149765000-149769999,-0.3088524917691859,0.997270245677889
age_weeks,ridge,False,4,1713,chr11:67050000-67054999,-0.3087736302323047,0.9981801637852593
age_weeks,ridge,False,4,1714,chr15:74925000-74929999,-0.3087510933864614,0.9727024567788899
age_weeks,ridge,False,4,1715,chr5:43805000-43809999,-0.3086985394259517,0.9990900818926297
age_weeks,ridge,False,4,1716,chr10:96210000-96214999,-0.3085567326130445,0.9909008189262967
age_weeks,ridge,False,4,1717,chr4:108405000-108409999,0.30849868859588264,1.0
age_weeks,ridge,False,4,1718,chr12:30880000-30884999,0.30844720787970664,1.0
age_weeks,ridge,False,4,1719,chr10:93430000-93434999,-0.3084140139895346,0.997270245677889
age_weeks,ridge,False,4,1720,chr13:30745000-30749999,-0.30830497959166264,0.9981801637852593
age_weeks,ridge,False,4,1721,chr14:55145000-55149999,-0.30825785425748453,0.9981801637852593
age_weeks,ridge,False,4,1722,chr5:115235000-115239999,-0.3080969118739907,1.0
age_weeks,ridge,False,4,1723,chr15:78890000-78894999,-0.3080761835514534,0.997270245677889
age_weeks,ridge,False,4,1724,chr8:13515000-13519999,-0.30793705923552755,0.9981801637852593
age_weeks,ridge,False,4,1725,chr2:72635000-72639999,-0.30791926388272906,0.9845313921747043
age_weeks,ridge,False,4,1726,chr1:191190000-191194999,-0.3079180387651884,0.991810737033667
age_weeks,ridge,False,4,1727,chr15:37135000-37139999,0.30767482130145574,0.9990900818926297
age_weeks,ridge,False,4,1728,chr4:109970000-109974999,0.30763720792107035,0.9981801637852593
age_weeks,ridge,False,4,1729,chr15:103180000-103184999,-0.30763119216289914,0.9990900818926297
age_weeks,ridge,False,4,1730,chr16:84700000-84704999,-0.3076227992126568,1.0
age_weeks,ridge,False,4,1731,chr1:90995000-90999999,-0.3075016984963222,1.0
age_weeks,ridge,False,4,1732,chr2:119035000-119039999,-0.3074521926929541,0.9990900818926297
age_weeks,ridge,False,4,1733,chr17:72600000-72604999,0.30737734391844546,0.9981801637852593
age_weeks,ridge,False,4,1734,chr9:114400000-114404999,-0.3073554265119255,1.0
age_weeks,ridge,False,4,1735,chr18:24705000-24709999,0.3073063409350086,0.9990900818926297
age_weeks,ridge,False,4,1736,chr1:86060000-86064999,-0.30730106790684397,1.0
age_weeks,ridge,False,4,1737,chr2:181460000-181464999,0.30728413134969845,1.0
age_weeks,ridge,False,4,1738,chr5:115280000-115284999,-0.3072725709673314,0.9981801637852593
age_weeks,ridge,False,4,1739,chr7:112985000-112989999,0.30726501574834336,0.9954504094631483
age_weeks,ridge,False,4,1740,chr8:68880000-68884999,0.3072537029991639,1.0
age_weeks,ridge,False,4,1741,chr4:129375000-129379999,-0.30716727911749625,0.9990900818926297
age_weeks,ridge,False,4,1742,chr14:18235000-18239999,-0.3071641386790671,1.0
age_weeks,ridge,False,4,1743,chr4:47055000-47059999,-0.3070002967803917,0.9990900818926297
age_weeks,ridge,False,4,1744,chr3:90230000-90234999,-0.30699201434464257,0.9990900818926297
age_weeks,ridge,False,4,1745,chr12:104860000-104864999,-0.30696968067628194,1.0
age_weeks,ridge,False,4,1746,chr10:80010000-80014999,0.3069143707507279,0.9936305732484076
age_weeks,ridge,False,4,1747,chr4:118405000-118409999,-0.3069032810049498,1.0
age_weeks,ridge,False,4,1748,chr14:76905000-76909999,-0.3068987657061378,0.997270245677889
age_weeks,ridge,False,4,1749,chr8:83570000-83574999,-0.30685803904692205,0.9981801637852593
age_weeks,ridge,False,4,1750,chr14:70005000-70009999,0.3067873147737585,0.9990900818926297
age_weeks,ridge,False,4,1751,chr8:69885000-69889999,0.3067688565660279,1.0
age_weeks,ridge,False,4,1752,chr15:62185000-62189999,-0.30660432886839095,0.9963603275705186
age_weeks,ridge,False,4,1753,chr19:19110000-19114999,0.3065948611231848,0.9981801637852593
age_weeks,ridge,False,4,1754,chr8:111090000-111094999,-0.30658107152986513,0.9981801637852593
age_weeks,ridge,False,4,1755,chr6:6955000-6959999,-0.30655494918809423,0.9981801637852593
age_weeks,ridge,False,4,1756,chr2:170495000-170499999,0.3064825398668716,0.9990900818926297
age_weeks,ridge,False,4,1757,chr3:51330000-51334999,-0.30643422737712833,0.986351228389445
age_weeks,ridge,False,4,1758,chr5:35570000-35574999,-0.30633137802854105,1.0
age_weeks,ridge,False,4,1759,chr2:120025000-120029999,-0.30628595889938887,1.0
age_weeks,ridge,False,4,1760,chr10:78295000-78299999,-0.30627814180238394,0.9981801637852593
age_weeks,ridge,False,4,1761,chr4:140040000-140044999,0.30620643496649064,0.997270245677889
age_weeks,ridge,False,4,1762,chr1:75215000-75219999,0.3061834977191728,0.9990900818926297
age_weeks,ridge,False,4,1763,chr2:14605000-14609999,0.3061752385278956,0.9954504094631483
age_weeks,ridge,False,4,1764,chr5:17575000-17579999,0.3061600346398562,0.9981801637852593
age_weeks,ridge,False,4,1765,chr2:30090000-30094999,-0.3060361118677117,1.0
age_weeks,ridge,False,4,1766,chr7:139195000-139199999,-0.30600233725376724,0.9763421292083713
age_weeks,ridge,False,4,1767,chr2:128125000-128129999,0.30596808497433514,1.0
age_weeks,ridge,False,4,1768,chr19:29325000-29329999,0.30592603443534655,0.997270245677889
age_weeks,ridge,False,4,1769,chr10:42575000-42579999,0.30590244472242484,0.9990900818926297
age_weeks,ridge,False,4,1770,chr11:117775000-117779999,-0.3058773831805198,0.9981801637852593
age_weeks,ridge,False,4,1771,chr11:96120000-96124999,0.30584103249842476,0.9981801637852593
age_weeks,ridge,False,4,1772,chr19:36345000-36349999,-0.30577509714932155,1.0
age_weeks,ridge,False,4,1773,chr12:86240000-86244999,-0.30575128930031403,0.9990900818926297
age_weeks,ridge,False,4,1774,chr1:34005000-34009999,0.30569503529159275,0.9699727024567789
age_weeks,ridge,False,4,1775,chr15:98530000-98534999,-0.3056205065808294,0.9990900818926297
age_weeks,ridge,False,4,1776,chr11:35980000-35984999,0.3055866069894323,1.0
age_weeks,ridge,False,4,1777,chr11:90415000-90419999,0.3055068027298573,1.0
age_weeks,ridge,False,4,1778,chr13:51695000-51699999,-0.3054106573667432,0.9981801637852593
age_weeks,ridge,False,4,1779,chr11:97715000-97719999,-0.30540497335297184,0.9990900818926297
age_weeks,ridge,False,4,1780,chr11:119035000-119039999,0.30535601636658394,0.9990900818926297
age_weeks,ridge,False,4,1781,chr5:20465000-20469999,-0.30535368621110326,0.997270245677889
age_weeks,ridge,False,4,1782,chr11:95470000-95474999,-0.30527946219884866,0.991810737033667
age_weeks,ridge,False,4,1783,chr17:28325000-28329999,-0.30518085466834843,1.0
age_weeks,ridge,False,4,1784,chr2:92600000-92604999,-0.3051250907933677,1.0
age_weeks,ridge,False,4,1785,chr7:121390000-121394999,0.30512091696529575,1.0
age_weeks,ridge,False,4,1786,chr12:69420000-69424999,-0.30511348574669783,0.9990900818926297
age_weeks,ridge,False,4,1787,chr3:121505000-121509999,-0.30511076743203963,0.9854413102820746
age_weeks,ridge,False,4,1788,chr11:82765000-82769999,-0.30510218371991193,0.9990900818926297
age_weeks,ridge,False,4,1789,chr3:89430000-89434999,-0.3050559814336689,1.0
age_weeks,ridge,False,4,1790,chr18:32240000-32244999,-0.30500216943532416,0.9990900818926297
age_weeks,ridge,False,4,1791,chr12:72440000-72444999,0.3049916930313201,0.9981801637852593
age_weeks,ridge,False,4,1792,chr4:150825000-150829999,-0.3048798386241554,0.9954504094631483
age_weeks,ridge,False,4,1793,chr1:134715000-134719999,-0.30483029962874997,0.9126478616924477
age_weeks,ridge,False,4,1794,chr4:63545000-63549999,-0.30480740589728206,0.9981801637852593
age_weeks,ridge,False,4,1795,chr7:82335000-82339999,0.30476656345698794,1.0
age_weeks,ridge,False,4,1796,chr2:165985000-165989999,-0.30472582459277664,0.997270245677889
age_weeks,ridge,False,4,1797,chr6:120900000-120904999,-0.3047224788537741,0.978161965423112
age_weeks,ridge,False,4,1798,chr15:100760000-100764999,-0.3046495233278761,1.0
age_weeks,ridge,False,4,1799,chr2:167070000-167074999,-0.30460550389949637,0.9954504094631483
age_weeks,ridge,False,4,1800,chr15:78710000-78714999,-0.304582741780078,0.9990900818926297
age_weeks,ridge,False,4,1801,chr10:122790000-122794999,-0.3045611435698445,0.9981801637852593
age_weeks,ridge,False,4,1802,chr9:67630000-67634999,0.3045544338106481,1.0
age_weeks,ridge,False,4,1803,chr2:74710000-74714999,0.30452833077771074,0.9981801637852593
age_weeks,ridge,False,4,1804,chr2:147190000-147194999,0.3045115907817413,1.0
age_weeks,ridge,False,4,1805,chr5:138190000-138194999,0.3044896571506169,0.9990900818926297
age_weeks,ridge,False,4,1806,chr1:106170000-106174999,0.3044845634849617,1.0
age_weeks,ridge,False,4,1807,chr9:106655000-106659999,-0.3044280155617806,0.997270245677889
age_weeks,ridge,False,4,1808,chr1:14755000-14759999,0.304416853664769,1.0
age_weeks,ridge,False,4,1809,chr9:31960000-31964999,-0.3043913839744353,0.997270245677889
age_weeks,ridge,False,4,1810,chr13:98205000-98209999,0.3043876820183647,1.0
age_weeks,ridge,False,4,1811,chr2:179830000-179834999,-0.3043742030801858,0.9945404913557779
age_weeks,ridge,False,4,1812,chr7:12965000-12969999,-0.3043736658063452,1.0
age_weeks,ridge,False,4,1813,chr5:142815000-142819999,0.3043603500495238,1.0
age_weeks,ridge,False,4,1814,chr1:134490000-134494999,-0.304335214583031,0.9990900818926297
age_weeks,ridge,False,4,1815,chr1:6355000-6359999,0.30424935723708957,1.0
age_weeks,ridge,False,4,1816,chr11:119050000-119054999,0.30424236709241337,1.0
age_weeks,ridge,False,4,1817,chr11:70255000-70259999,0.3042089776340655,0.9981801637852593
age_weeks,ridge,False,4,1818,chr2:169590000-169594999,-0.30416303395211025,0.9936305732484076
age_weeks,ridge,False,4,1819,chr10:67540000-67544999,0.3041168808688425,0.9990900818926297
age_weeks,ridge,False,4,1820,chr10:90825000-90829999,0.30409697878318276,1.0
age_weeks,ridge,False,4,1821,chr11:89060000-89064999,-0.30404768225040013,1.0
age_weeks,ridge,False,4,1822,chr4:135025000-135029999,-0.3039657712562244,1.0
age_weeks,ridge,False,4,1823,chr13:51170000-51174999,-0.30396024861551785,1.0
age_weeks,ridge,False,4,1824,chr13:21780000-21784999,0.30395867429550427,1.0
age_weeks,ridge,False,4,1825,chr8:70870000-70874999,-0.30395805768639755,0.9990900818926297
age_weeks,ridge,False,4,1826,chr6:82125000-82129999,-0.30394089852673717,0.9727024567788899
age_weeks,ridge,False,4,1827,chr10:24595000-24599999,0.3038857501841121,0.9990900818926297
age_weeks,ridge,False,4,1828,chr17:90105000-90109999,-0.3038408610656768,0.9472247497725205
age_weeks,ridge,False,4,1829,chr13:38500000-38504999,-0.3037328307079109,0.997270245677889
age_weeks,ridge,False,4,1830,chr4:128240000-128244999,-0.30373175751286063,0.9981801637852593
age_weeks,ridge,False,4,1831,chr1:36265000-36269999,0.3036786090820496,1.0
age_weeks,ridge,False,4,1832,chr13:40725000-40729999,0.30365980076676974,1.0
age_weeks,ridge,False,4,1833,chr7:82865000-82869999,0.3036584296288475,1.0
age_weeks,ridge,False,4,1834,chr6:88225000-88229999,-0.3035498619747382,0.9981801637852593
age_weeks,ridge,False,4,1835,chr7:30970000-30974999,0.30351221168353903,1.0
age_weeks,ridge,False,4,1836,chr17:85685000-85689999,0.3035072514899909,1.0
age_weeks,ridge,False,4,1837,chr7:131965000-131969999,0.3034186449481557,0.9981801637852593
age_weeks,ridge,False,4,1838,chr9:24770000-24774999,0.30339393639242856,0.9981801637852593
age_weeks,ridge,False,4,1839,chr11:117965000-117969999,0.3033682185224893,1.0
age_weeks,ridge,False,4,1840,chr10:118140000-118144999,-0.30335420423099374,1.0
age_weeks,ridge,False,4,1841,chr11:84525000-84529999,0.30333724121838895,1.0
age_weeks,ridge,False,4,1842,chr17:31560000-31564999,-0.30330865059867745,0.9990900818926297
age_weeks,ridge,False,4,1843,chr8:105755000-105759999,-0.3033025549186871,1.0
age_weeks,ridge,False,4,1844,chr12:109070000-109074999,-0.3033003218168961,0.9954504094631483
age_weeks,ridge,False,4,1845,chr3:103800000-103804999,-0.3032932165446289,0.9981801637852593
age_weeks,ridge,False,4,1846,chr4:40755000-40759999,-0.30326299544722773,1.0
age_weeks,ridge,False,4,1847,chr4:140240000-140244999,0.30319136558440213,0.9981801637852593
age_weeks,ridge,False,4,1848,chr7:29380000-29384999,0.3030753690225515,0.9990900818926297
age_weeks,ridge,False,4,1849,chr5:112395000-112399999,0.303012988540636,0.9818016378525932
age_weeks,ridge,False,4,1850,chr10:83065000-83069999,-0.30299820430545954,0.997270245677889
age_weeks,ridge,False,4,1851,chr1:191275000-191279999,-0.3029971020993123,0.9736123748862603
age_weeks,ridge,False,4,1852,chr3:66975000-66979999,0.30291937638973687,0.9981801637852593
age_weeks,ridge,False,4,1853,chr2:77240000-77244999,-0.3028959645793036,0.9836214740673339
age_weeks,ridge,False,4,1854,chr5:81015000-81019999,0.3028929817755403,0.9454049135577798
age_weeks,ridge,False,4,1855,chr7:47355000-47359999,-0.30284568870729855,0.9490445859872612
age_weeks,ridge,False,4,1856,chr11:75585000-75589999,-0.30282867386199314,1.0
age_weeks,ridge,False,4,1857,chr15:99030000-99034999,-0.3028048526034017,1.0
age_weeks,ridge,False,4,1858,chr1:84935000-84939999,0.3027914316412961,0.9990900818926297
age_weeks,ridge,False,4,1859,chr18:24020000-24024999,-0.3027412699418946,0.9990900818926297
age_weeks,ridge,False,4,1860,chr5:24550000-24554999,0.3026981262038916,0.9981801637852593
age_weeks,ridge,False,4,1861,chr17:56120000-56124999,0.30267978848378846,0.9990900818926297
age_weeks,ridge,False,4,1862,chr5:92680000-92684999,0.3026298300798471,0.9981801637852593
age_weeks,ridge,False,4,1863,chr11:101115000-101119999,-0.30260007203873346,1.0
age_weeks,ridge,False,4,1864,chr11:55390000-55394999,-0.30259656182791184,0.997270245677889
age_weeks,ridge,False,4,1865,chr15:83055000-83059999,0.3025296395255287,0.9981801637852593
age_weeks,ridge,False,4,1866,chr18:53460000-53464999,0.3025089360298486,1.0
age_weeks,ridge,False,4,1867,chr3:28805000-28809999,0.3023941111702082,0.9990900818926297
age_weeks,ridge,False,4,1868,chr9:108560000-108564999,-0.3023856573681597,0.9990900818926297
age_weeks,ridge,False,4,1869,chr16:13105000-13109999,-0.302306065346416,1.0
age_weeks,ridge,False,4,1870,chr11:103255000-103259999,-0.30228350178240193,0.9799818016378526
age_weeks,ridge,False,4,1871,chr19:10060000-10064999,-0.3021955526920726,0.9954504094631483
age_weeks,ridge,False,4,1872,chr2:37775000-37779999,0.30214874850281126,0.9990900818926297
age_weeks,ridge,False,4,1873,chr4:42920000-42924999,0.3021275849140245,0.9981801637852593
age_weeks,ridge,False,4,1874,chr12:70110000-70114999,-0.3021189626711836,1.0
age_weeks,ridge,False,4,1875,chr2:127580000-127584999,-0.3021154404920527,0.9990900818926297
age_weeks,ridge,False,4,1876,chr18:80985000-80989999,0.3021130750627949,1.0
age_weeks,ridge,False,4,1877,chr7:70280000-70284999,0.30211303573998644,1.0
age_weeks,ridge,False,4,1878,chr4:129490000-129494999,0.30210071768329816,1.0
age_weeks,ridge,False,4,1879,chr1:120260000-120264999,-0.3020911305282316,0.9981801637852593
age_weeks,ridge,False,4,1880,chr7:4785000-4789999,-0.3020828985412293,1.0
age_weeks,ridge,False,4,1881,chr10:8515000-8519999,0.3019789072810635,0.9990900818926297
age_weeks,ridge,False,4,1882,chr9:62240000-62244999,0.30197451395570096,0.9981801637852593
