dataset,sra_accession,geo_series,status,timestamp,elapsed_sec,bytes_downloaded,fastq_files,failure_count,error
GSE80672,SRR3440908,GSE80672,completed,2026-04-30T13:29:56.457583Z,8146.74,9971487256,"['SRR3440908_1.fastq', 'SRR3440908_2.fastq']",0,
GSE80672,SRR3440912,GSE80672,completed,2026-04-30T15:30:20.848098Z,7440.65,9422837416,"['SRR3440912_1.fastq', 'SRR3440912_2.fastq']",0,
GSE80672,SRR3440915,GSE80672,completed,2026-04-30T17:03:49.182318Z,8113.62,9132423528,"['SRR3440915_1.fastq', 'SRR3440915_2.fastq']",0,
GSE80672,SRR3440916,GSE80672,completed,2026-04-30T19:08:05.954758Z,7453.97,11278602168,"['SRR3440916_1.fastq', 'SRR3440916_2.fastq']",0,
GSE80672,SRR3440917,GSE80672,completed,2026-04-30T19:11:01.554451Z,172.2,205020920,"['SRR3440917_1.fastq', 'SRR3440917_2.fastq']",0,
GSE80672,SRR3440913,GSE80672,completed,2026-04-30T19:36:00.721526Z,14089.59,14353657768,"['SRR3440913_1.fastq', 'SRR3440913_2.fastq']",0,
GSE80672,SRR3440918,GSE80672,completed,2026-04-30T21:31:10.158299Z,8408.55,7663395352,"['SRR3440918_1.fastq', 'SRR3440918_2.fastq']",0,
GSE80672,SRR3440920,GSE80672,completed,2026-04-30T21:41:51.011380Z,6236.49,8390069928,"['SRR3440920_1.fastq', 'SRR3440920_2.fastq']",0,
GSE80672,SRR3440919,GSE80672,completed,2026-04-30T22:13:21.857357Z,9280.65,12671738040,"['SRR3440919_1.fastq', 'SRR3440919_2.fastq']",0,
GSE80672,SRR3440921,GSE80672,completed,2026-04-30T23:07:08.797700Z,3223.04,7500364776,"['SRR3440921_1.fastq', 'SRR3440921_2.fastq']",0,
GSE80672,SRR3440924,GSE80672,completed,2026-05-01T00:13:03.615753Z,3399.92,4664044600,"['SRR3440924_1.fastq', 'SRR3440924_2.fastq']",0,
GSE80672,SRR3440928,GSE80672,completed,2026-05-01T00:15:45.145049Z,2234.66,3019624680,"['SRR3440928_1.fastq', 'SRR3440928_2.fastq']",0,
GSE80672,SRR3440925,GSE80672,completed,2026-05-01T00:17:10.889450Z,3482.16,4642796648,"['SRR3440925_1.fastq', 'SRR3440925_2.fastq']",0,
GSE80672,SRR3440922,GSE80672,completed,2026-05-01T00:35:13.284358Z,5282.43,7641961336,"['SRR3440922_1.fastq', 'SRR3440922_2.fastq']",0,
GSE80672,SRR3440926,GSE80672,completed,2026-05-01T01:32:12.046827Z,7185.55,9882795976,"['SRR3440926_1.fastq', 'SRR3440926_2.fastq']",0,
GSE80672,SRR3440929,GSE80672,completed,2026-05-01T01:41:07.298597Z,5121.42,7275705256,"['SRR3440929_1.fastq', 'SRR3440929_2.fastq']",0,
GSE80672,SRR3440927,GSE80672,completed,2026-05-01T01:45:51.753645Z,7850.97,9473542872,"['SRR3440927_1.fastq', 'SRR3440927_2.fastq']",0,
GSE80672,SRR3440923,GSE80672,completed,2026-05-01T01:51:12.125736Z,9652.01,11780131416,"['SRR3440923_1.fastq', 'SRR3440923_2.fastq']",0,
GSE80672,SRR3440930,GSE80672,completed,2026-05-01T02:50:51.597631Z,4182.32,5955028088,"['SRR3440930_1.fastq', 'SRR3440930_2.fastq']",0,
GSE80672,SRR3440933,GSE80672,completed,2026-05-01T03:19:36.034832Z,4194.8,5800659928,"['SRR3440933_1.fastq', 'SRR3440933_2.fastq']",0,
GSE80672,SRR3440931,GSE80672,completed,2026-05-01T03:36:14.099956Z,6540.89,8733633624,"['SRR3440931_1.fastq', 'SRR3440931_2.fastq']",0,
GSE80672,SRR3440932,GSE80672,completed,2026-05-01T04:26:46.327513Z,9113.95,11267190088,"['SRR3440932_1.fastq', 'SRR3440932_2.fastq']",0,
GSE80672,SRR3440934,GSE80672,completed,2026-05-01T05:00:10.671615Z,6033.16,8506607240,"['SRR3440934_1.fastq', 'SRR3440934_2.fastq']",0,
GSE80672,SRR3440935,GSE80672,completed,2026-05-01T06:25:26.245439Z,5112.99,7656489176,"['SRR3440935_1.fastq', 'SRR3440935_2.fastq']",0,
GSE80672,SRR3440936,GSE80672,completed,2026-05-01T07:14:55.193074Z,7232.75,10472922312,"['SRR3440936_1.fastq', 'SRR3440936_2.fastq']",0,
GSE80672,SRR3440937,GSE80672,completed,2026-05-01T07:33:09.295504Z,1090.94,1252401696,"['SRR3440937_1.fastq', 'SRR3440937_2.fastq']",0,
GSE80672,SRR3440939,GSE80672,completed,2026-05-01T08:35:26.445312Z,2361.15,5161440536,"['SRR3440939_1.fastq', 'SRR3440939_2.fastq']",0,
GSE80672,SRR3440943,GSE80672,completed,2026-05-01T08:48:48.602525Z,3388.0,4155627840,"['SRR3440943_1.fastq', 'SRR3440943_2.fastq']",0,
GSE80672,SRR3440938,GSE80672,completed,2026-05-01T08:52:34.874903Z,4765.2,7117755944,"['SRR3440938_1.fastq', 'SRR3440938_2.fastq']",0,
GSE80672,SRR3440940,GSE80672,completed,2026-05-01T09:02:05.422586Z,5012.79,7247857368,"['SRR3440940_1.fastq', 'SRR3440940_2.fastq']",0,
GSE80672,SRR3440941,GSE80672,completed,2026-05-01T09:02:12.472139Z,4686.09,6460827992,"['SRR3440941_1.fastq', 'SRR3440941_2.fastq']",0,
GSE80672,SRR3440944,GSE80672,completed,2026-05-01T09:13:06.348995Z,4675.35,7119312200,"['SRR3440944_1.fastq', 'SRR3440944_2.fastq']",0,
GSE80672,SRR3440942,GSE80672,completed,2026-05-01T11:09:29.749183Z,6030.12,10091603400,"['SRR3440942_1.fastq', 'SRR3440942_2.fastq']",0,
GSE80672,SRR3440570,GSE80672,completed,2026-05-03T03:06:13.007811Z,6551.81,13904395800,"['SRR3440570_1.fastq', 'SRR3440570_2.fastq']",0,
GSE80672,SRR3440571,GSE80672,completed,2026-05-03T05:23:30.775248Z,8233.99,17950631704,"['SRR3440571_1.fastq', 'SRR3440571_2.fastq']",0,
GSE80672,SRR3440572,GSE80672,completed,2026-05-03T07:32:03.410045Z,7707.44,15677937896,"['SRR3440572_1.fastq', 'SRR3440572_2.fastq']",0,
GSE80672,SRR3440573,GSE80672,completed,2026-05-03T09:12:47.978679Z,6039.86,12687315448,"['SRR3440573_1.fastq', 'SRR3440573_2.fastq']",0,
GSE80672,SRR3440574,GSE80672,completed,2026-05-03T10:52:31.571746Z,5980.19,12680888120,"['SRR3440574_1.fastq', 'SRR3440574_2.fastq']",0,
GSE80672,SRR3440575,GSE80672,completed,2026-05-03T12:48:42.307174Z,6967.24,14254913928,"['SRR3440575_1.fastq', 'SRR3440575_2.fastq']",0,
GSE80672,SRR3440577,GSE80672,completed,2026-05-03T14:49:55.459254Z,3127.43,3951191184,"['SRR3440577_1.fastq', 'SRR3440577_2.fastq']",0,
GSE80672,SRR3440578,GSE80672,completed,2026-05-03T15:27:03.480259Z,2227.12,5190007624,"['SRR3440578_1.fastq', 'SRR3440578_2.fastq']",0,
GSE80672,SRR3440579,GSE80672,completed,2026-05-03T15:48:19.469835Z,1274.65,3300360168,"['SRR3440579_1.fastq', 'SRR3440579_2.fastq']",0,
GSE80672,SRR3440580,GSE80672,completed,2026-05-03T16:27:05.213306Z,2325.01,5233420392,"['SRR3440580_1.fastq', 'SRR3440580_2.fastq']",0,
GSE80672,SRR3440581,GSE80672,completed,2026-05-03T17:32:11.106325Z,3904.59,7716718232,"['SRR3440581_1.fastq', 'SRR3440581_2.fastq']",0,
GSE80672,SRR3440582,GSE80672,completed,2026-05-03T18:37:08.190746Z,3894.96,9662283688,"['SRR3440582_1.fastq', 'SRR3440582_2.fastq']",0,
GSE80672,SRR3440583,GSE80672,completed,2026-05-03T19:03:05.201304Z,1554.43,4074721128,"['SRR3440583_1.fastq', 'SRR3440583_2.fastq']",0,
GSE80672,SRR3440584,GSE80672,completed,2026-05-03T19:37:19.595008Z,2053.5,5940412088,"['SRR3440584_1.fastq', 'SRR3440584_2.fastq']",0,
GSE80672,SRR3440585,GSE80672,completed,2026-05-03T20:10:23.465113Z,1982.39,5128483080,"['SRR3440585_1.fastq', 'SRR3440585_2.fastq']",0,
GSE80672,SRR3440586,GSE80672,completed,2026-05-03T20:59:40.573400Z,2955.8,7656446024,"['SRR3440586_1.fastq', 'SRR3440586_2.fastq']",0,
GSE80672,SRR3440587,GSE80672,completed,2026-05-03T21:43:30.172483Z,2627.57,6538112760,"['SRR3440587_1.fastq', 'SRR3440587_2.fastq']",0,
GSE80672,SRR3440589,GSE80672,completed,2026-05-03T22:14:48.074700Z,1876.16,5076136456,"['SRR3440589_1.fastq', 'SRR3440589_2.fastq']",0,
GSE80672,SRR3440593,GSE80672,completed,2026-05-03T22:53:43.498468Z,2334.22,6141142200,"['SRR3440593_1.fastq', 'SRR3440593_2.fastq']",0,
GSE80672,SRR3440594,GSE80672,completed,2026-05-03T23:37:52.249840Z,2647.26,6790357080,"['SRR3440594_1.fastq', 'SRR3440594_2.fastq']",0,
GSE80672,SRR3440595,GSE80672,completed,2026-05-04T00:46:29.977078Z,4115.99,10658346456,"['SRR3440595_1.fastq', 'SRR3440595_2.fastq']",0,
GSE80672,SRR3440598,GSE80672,completed,2026-05-04T01:35:22.398811Z,2929.47,7462050440,"['SRR3440598_1.fastq', 'SRR3440598_2.fastq']",0,
GSE80672,SRR3440601,GSE80672,completed,2026-05-04T02:16:11.118254Z,2446.75,6956341480,"['SRR3440601_1.fastq', 'SRR3440601_2.fastq']",0,
GSE80672,SRR3440605,GSE80672,completed,2026-05-04T02:46:21.774605Z,1808.84,4455695904,"['SRR3440605_1.fastq', 'SRR3440605_2.fastq']",0,
GSE80672,SRR3440606,GSE80672,completed,2026-05-04T03:24:20.823405Z,2278.06,6470134904,"['SRR3440606_1.fastq', 'SRR3440606_2.fastq']",0,
GSE80672,SRR3440607,GSE80672,completed,2026-05-04T04:07:20.632575Z,2578.1,6319360888,"['SRR3440607_1.fastq', 'SRR3440607_2.fastq']",0,
GSE80672,SRR3440608,GSE80672,completed,2026-05-04T05:05:30.359872Z,3488.08,9231212376,"['SRR3440608_1.fastq', 'SRR3440608_2.fastq']",0,
GSE80672,SRR3440609,GSE80672,completed,2026-05-04T05:31:53.979136Z,1581.08,4187084544,"['SRR3440609_1.fastq', 'SRR3440609_2.fastq']",0,
GSE80672,SRR3440610,GSE80672,completed,2026-05-04T06:11:57.055079Z,2402.14,6899919080,"['SRR3440610_1.fastq', 'SRR3440610_2.fastq']",0,
GSE80672,SRR3440626,GSE80672,completed,2026-05-04T07:13:35.386338Z,3696.58,9979119128,"['SRR3440626_1.fastq', 'SRR3440626_2.fastq']",0,
GSE80672,SRR3440633,GSE80672,completed,2026-05-04T08:18:55.616086Z,3917.51,7943778024,"['SRR3440633_1.fastq', 'SRR3440633_2.fastq']",0,
GSE80672,SRR3440640,GSE80672,completed,2026-05-04T09:01:59.017166Z,2581.29,6867699848,"['SRR3440640_1.fastq', 'SRR3440640_2.fastq']",0,
GSE80672,SRR3440641,GSE80672,completed,2026-05-04T09:51:37.877393Z,2977.14,8841657464,"['SRR3440641_1.fastq', 'SRR3440641_2.fastq']",0,
GSE80672,SRR3440642,GSE80672,completed,2026-05-04T11:04:08.619733Z,4348.31,10568679848,"['SRR3440642_1.fastq', 'SRR3440642_2.fastq']",0,
GSE80672,SRR3440643,GSE80672,completed,2026-05-04T12:31:56.092433Z,5264.59,13212761112,"['SRR3440643_1.fastq', 'SRR3440643_2.fastq']",0,
GSE80672,SRR3440644,GSE80672,completed,2026-05-04T13:43:16.698075Z,4277.02,9647391144,"['SRR3440644_1.fastq', 'SRR3440644_2.fastq']",0,
GSE80672,SRR3440646,GSE80672,completed,2026-05-04T15:49:42.366874Z,7583.16,9891092296,"['SRR3440646_1.fastq', 'SRR3440646_2.fastq']",0,
GSE80672,SRR3440647,GSE80672,completed,2026-05-04T17:18:46.795959Z,5341.68,11524079048,"['SRR3440647_1.fastq', 'SRR3440647_2.fastq']",0,
GSE80672,SRR3440648,GSE80672,completed,2026-05-04T18:00:31.418863Z,2501.31,5375519000,"['SRR3440648_1.fastq', 'SRR3440648_2.fastq']",0,
GSE80672,SRR3440649,GSE80672,completed,2026-05-04T18:42:44.569008Z,2531.82,5925577080,"['SRR3440649_1.fastq', 'SRR3440649_2.fastq']",0,
GSE80672,SRR3440650,GSE80672,completed,2026-05-04T20:02:31.677183Z,4785.62,10712466488,"['SRR3440650_1.fastq', 'SRR3440650_2.fastq']",0,
GSE80672,SRR3440651,GSE80672,completed,2026-05-04T21:37:30.773478Z,5696.18,13404782872,"['SRR3440651_1.fastq', 'SRR3440651_2.fastq']",0,
GSE80672,SRR3440652,GSE80672,completed,2026-05-04T22:20:15.011880Z,2560.57,5510759688,"['SRR3440652_1.fastq', 'SRR3440652_2.fastq']",0,
GSE80672,SRR3440653,GSE80672,completed,2026-05-05T00:14:16.159488Z,6839.56,14256098056,"['SRR3440653_1.fastq', 'SRR3440653_2.fastq']",0,
GSE80672,SRR3440654,GSE80672,completed,2026-05-05T00:51:38.812528Z,2238.76,5149057304,"['SRR3440654_1.fastq', 'SRR3440654_2.fastq']",0,
GSE80672,SRR3440655,GSE80672,completed,2026-05-05T01:37:49.363086Z,2769.09,6578396312,"['SRR3440655_1.fastq', 'SRR3440655_2.fastq']",0,
GSE80672,SRR3440656,GSE80672,completed,2026-05-05T02:58:25.082339Z,4833.99,11122463848,"['SRR3440656_1.fastq', 'SRR3440656_2.fastq']",0,
GSE80672,SRR3440657,GSE80672,completed,2026-05-05T04:07:14.223431Z,4126.16,9065691976,"['SRR3440657_1.fastq', 'SRR3440657_2.fastq']",0,
GSE80672,SRR3440659,GSE80672,completed,2026-05-05T06:37:42.422265Z,4893.23,10345584008,"['SRR3440659_1.fastq', 'SRR3440659_2.fastq']",0,
GSE80672,SRR3440660,GSE80672,completed,2026-05-05T07:40:16.799946Z,3751.56,7606808696,"['SRR3440660_1.fastq', 'SRR3440660_2.fastq']",0,
GSE80672,SRR3440661,GSE80672,completed,2026-05-05T08:32:11.505721Z,3112.77,6938270072,"['SRR3440661_1.fastq', 'SRR3440661_2.fastq']",0,
GSE80672,SRR3440662,GSE80672,completed,2026-05-05T09:44:49.001221Z,4355.46,9250790392,"['SRR3440662_1.fastq', 'SRR3440662_2.fastq']",0,
GSE80672,SRR3440663,GSE80672,completed,2026-05-05T10:28:45.214025Z,2633.74,6591608248,"['SRR3440663_1.fastq', 'SRR3440663_2.fastq']",0,
GSE80672,SRR3440664,GSE80672,completed,2026-05-05T11:19:54.721449Z,3067.82,6966709560,"['SRR3440664_1.fastq', 'SRR3440664_2.fastq']",0,
GSE80672,SRR3440665,GSE80672,completed,2026-05-05T12:10:37.351843Z,3040.89,7856800296,"['SRR3440665_1.fastq', 'SRR3440665_2.fastq']",0,
GSE80672,SRR3440666,GSE80672,completed,2026-05-05T13:22:22.442796Z,4302.97,8904734552,"['SRR3440666_1.fastq', 'SRR3440666_2.fastq']",0,
GSE80672,SRR3440668,GSE80672,completed,2026-05-05T15:04:18.467807Z,6113.68,10302149896,"['SRR3440668_1.fastq', 'SRR3440668_2.fastq']",0,
GSE80672,SRR3440670,GSE80672,completed,2026-05-05T16:04:15.367587Z,3594.21,7799267544,"['SRR3440670_1.fastq', 'SRR3440670_2.fastq']",0,
GSE80672,SRR3440576,GSE80672,completed,2026-05-08T09:25:35.234422Z,4564.29,17911678440,"['SRR3440576_1.fastq', 'SRR3440576_2.fastq']",0,
GSE80672,SRR3440658,GSE80672,completed,2026-05-08T10:03:15.534854Z,2255.4,9348867928,"['SRR3440658_1.fastq', 'SRR3440658_2.fastq']",0,
GSE80672,SRR3440671,GSE80672,failed,2026-05-08T13:57:30.327674Z,14052.36,0,[],8,"fasterq-dump failed: 2026-05-08T13:49:21 fasterq-dump.3.4.1 err: cmn_iter.c cmn_iter_read_String( thread:0 SEQUENCE.#1 ).VCursorCellDataDirect( col:2 ) -> RC(rcPS,rcCondition,rcWaiting,rcTimeout,rcExhausted) 
2026-05-08T13:49:23 fasterq-dump.3.4.1 err: cmn_iter.c cmn_iter_read_String( thread:8 SEQUENCE.#19783265 ).VCursorCellDataDirect( col:2 ) -> RC(rcPS,rcCondition,rcWaiting,rcTimeout,rcExhausted) 
spots read      : 33,252
reads read      : 66,504

============================================="
GSE80672,SRR3440672,GSE80672,failed,2026-05-08T15:06:33.341571Z,4143.01,0,[],8,"prefetch failed: 2026-05-08T15:02:17 prefetch.3.4.1 warn: lock exists while copying file - Lock file /mouse_methyl_work/raw_downloads/GSE80672/SRR3440672/SRR3440672/SRR3440672.sra.lock exists: download canceled
2026-05-08T15:02:17 prefetch.3.4.1 int: lock exists while copying file - 1) failed to download 'SRR3440672'
"
GSE80761,SRR3465523,GSE80761,completed,2026-05-03T02:42:46.443844Z,5145.26,11292789590,['SRR3465523.fastq'],0,
GSE80761,SRR3465524,GSE80761,completed,2026-05-03T03:43:44.654356Z,3655.1,10252936346,['SRR3465524.fastq'],0,
GSE80761,SRR3465525,GSE80761,completed,2026-05-03T05:14:05.045747Z,5417.51,14672805174,['SRR3465525.fastq'],0,
GSE80761,SRR3465526,GSE80761,completed,2026-05-03T06:45:04.809597Z,5455.43,14084199314,['SRR3465526.fastq'],0,
GSE93957,SRR5195621,GSE93957,completed,2026-04-23T23:35:02.310314Z,2720.24,15098690428,"['SRR5195621_1.fastq', 'SRR5195621_2.fastq']",0,
GSE93957,SRR5195622,GSE93957,completed,2026-04-24T00:36:07.251320Z,3660.92,15335040280,"['SRR5195622_1.fastq', 'SRR5195622_2.fastq']",0,
GSE93957,SRR5195623,GSE93957,completed,2026-04-24T01:16:26.760169Z,2415.41,10967765264,"['SRR5195623_1.fastq', 'SRR5195623_2.fastq']",0,
GSE93957,SRR5195624,GSE93957,completed,2026-04-24T02:13:41.045921Z,3431.41,15239692084,"['SRR5195624_1.fastq', 'SRR5195624_2.fastq']",0,
GSE93957,SRR5195626,GSE93957,completed,2026-05-03T02:39:34.407398Z,4953.22,17525473580,"['SRR5195626_1.fastq', 'SRR5195626_2.fastq']",0,
GSE93957,SRR5195627,GSE93957,completed,2026-05-03T03:09:41.341461Z,1802.05,6452447736,"['SRR5195627_1.fastq', 'SRR5195627_2.fastq']",0,
GSE93957,SRR5195628,GSE93957,completed,2026-05-03T04:14:20.401567Z,3877.36,14731845644,"['SRR5195628_1.fastq', 'SRR5195628_2.fastq']",0,
GSE93957,SRR5195629,GSE93957,completed,2026-05-03T05:33:53.088501Z,4768.45,17995791784,"['SRR5195629_1.fastq', 'SRR5195629_2.fastq']",0,
GSE93957,SRR5195630,GSE93957,completed,2026-05-03T07:02:18.515006Z,5300.4,18789291260,"['SRR5195630_1.fastq', 'SRR5195630_2.fastq']",0,
GSE93957,SRR5195633,GSE93957,completed,2026-05-03T10:27:28.555309Z,4022.08,15365709192,"['SRR5195633_1.fastq', 'SRR5195633_2.fastq']",0,
GSE93957,SRR5195634,GSE93957,completed,2026-05-03T11:22:27.862394Z,3294.93,12255906392,"['SRR5195634_1.fastq', 'SRR5195634_2.fastq']",0,
GSE93957,SRR5195635,GSE93957,completed,2026-05-03T12:15:55.271201Z,3204.12,12580910540,"['SRR5195635_1.fastq', 'SRR5195635_2.fastq']",0,
GSE93957,SRR5195636,GSE93957,completed,2026-05-03T13:19:16.207037Z,3797.61,14866673816,"['SRR5195636_1.fastq', 'SRR5195636_2.fastq']",0,
GSE93957,SRR5195637,GSE93957,completed,2026-05-03T14:37:19.205309Z,4678.78,17555124904,"['SRR5195637_1.fastq', 'SRR5195637_2.fastq']",0,
GSE93957,SRR5195639,GSE93957,completed,2026-05-03T17:07:48.196522Z,4877.31,17286213932,"['SRR5195639_1.fastq', 'SRR5195639_2.fastq']",0,
GSE93957,SRR5195640,GSE93957,completed,2026-05-03T18:11:13.206653Z,3799.96,14578206072,"['SRR5195640_1.fastq', 'SRR5195640_2.fastq']",0,
GSE93957,SRR5195641,GSE93957,completed,2026-05-03T19:37:08.048279Z,5150.79,18204815276,"['SRR5195641_1.fastq', 'SRR5195641_2.fastq']",0,
GSE93957,SRR5195642,GSE93957,completed,2026-05-03T20:36:15.125591Z,3542.11,15328349792,"['SRR5195642_1.fastq', 'SRR5195642_2.fastq']",0,
GSE93957,SRR5195643,GSE93957,completed,2026-05-03T21:00:47.561473Z,1468.08,5576801040,"['SRR5195643_1.fastq', 'SRR5195643_2.fastq']",0,
GSE93957,SRR5195644,GSE93957,completed,2026-05-03T21:54:15.999458Z,3207.07,13731843580,"['SRR5195644_1.fastq', 'SRR5195644_2.fastq']",0,
GSE93957,SRR5195645,GSE93957,completed,2026-05-03T23:03:52.618604Z,4172.83,17363776312,"['SRR5195645_1.fastq', 'SRR5195645_2.fastq']",0,
GSE93957,SRR5195646,GSE93957,completed,2026-05-03T23:42:21.018127Z,2303.69,9847577840,"['SRR5195646_1.fastq', 'SRR5195646_2.fastq']",0,
GSE93957,SRR5195647,GSE93957,completed,2026-05-04T00:47:51.380465Z,3927.76,15842286156,"['SRR5195647_1.fastq', 'SRR5195647_2.fastq']",0,
GSE93957,SRR5195648,GSE93957,completed,2026-05-04T01:42:26.868296Z,3270.95,12745684300,"['SRR5195648_1.fastq', 'SRR5195648_2.fastq']",0,
GSE93957,SRR5195649,GSE93957,completed,2026-05-04T02:50:02.113657Z,4051.79,16867427592,"['SRR5195649_1.fastq', 'SRR5195649_2.fastq']",0,
GSE93957,SRR5195650,GSE93957,completed,2026-05-04T04:06:55.241321Z,4608.53,18465548400,"['SRR5195650_1.fastq', 'SRR5195650_2.fastq']",0,
GSE93957,SRR5195651,GSE93957,completed,2026-05-04T04:38:12.657246Z,1872.12,7643950228,"['SRR5195651_1.fastq', 'SRR5195651_2.fastq']",0,
GSE93957,SRR5195652,GSE93957,completed,2026-05-04T05:19:27.926181Z,2473.26,10442898196,"['SRR5195652_1.fastq', 'SRR5195652_2.fastq']",0,
GSE93957,SRR5195653,GSE93957,completed,2026-05-04T06:02:52.540650Z,2601.8,10635605800,"['SRR5195653_1.fastq', 'SRR5195653_2.fastq']",0,
GSE93957,SRR5195654,GSE93957,completed,2026-05-04T07:08:42.834448Z,3947.41,15376668880,"['SRR5195654_1.fastq', 'SRR5195654_2.fastq']",0,
GSE93957,SRR5195655,GSE93957,completed,2026-05-04T07:51:26.487651Z,2559.29,8349597812,"['SRR5195655_1.fastq', 'SRR5195655_2.fastq']",0,
GSE93957,SRR5195656,GSE93957,completed,2026-05-04T08:29:51.476915Z,2302.69,7975862904,"['SRR5195656_1.fastq', 'SRR5195656_2.fastq']",0,
GSE93957,SRR5195657,GSE93957,completed,2026-05-04T09:15:37.257756Z,2743.68,11526589692,"['SRR5195657_1.fastq', 'SRR5195657_2.fastq']",0,
GSE93957,SRR5195658,GSE93957,completed,2026-05-04T10:15:24.883125Z,3584.6,14262174092,"['SRR5195658_1.fastq', 'SRR5195658_2.fastq']",0,
GSE93957,SRR5195659,GSE93957,completed,2026-05-04T11:20:21.459203Z,3892.54,15666653312,"['SRR5195659_1.fastq', 'SRR5195659_2.fastq']",0,
GSE93957,SRR5195660,GSE93957,completed,2026-05-04T12:23:54.656182Z,3808.88,15868291576,"['SRR5195660_1.fastq', 'SRR5195660_2.fastq']",0,
GSE93957,SRR5195661,GSE93957,completed,2026-05-04T13:18:25.119118Z,3265.99,14183948020,"['SRR5195661_1.fastq', 'SRR5195661_2.fastq']",0,
GSE93957,SRR5195662,GSE93957,completed,2026-05-04T18:51:29.177197Z,19980.27,29536013452,"['SRR5195662_1.fastq', 'SRR5195662_2.fastq']",0,
GSE93957,SRR5195663,GSE93957,completed,2026-05-04T19:59:39.464864Z,4081.83,16311791532,"['SRR5195663_1.fastq', 'SRR5195663_2.fastq']",0,
GSE93957,SRR5195664,GSE93957,completed,2026-05-04T21:06:20.926512Z,3996.83,16495169552,"['SRR5195664_1.fastq', 'SRR5195664_2.fastq']",0,
GSE93957,SRR5195665,GSE93957,completed,2026-05-04T22:16:19.453105Z,4193.8,17197854632,"['SRR5195665_1.fastq', 'SRR5195665_2.fastq']",0,
GSE93957,SRR5195666,GSE93957,completed,2026-05-04T23:28:03.709680Z,4299.29,17954848132,"['SRR5195666_1.fastq', 'SRR5195666_2.fastq']",0,
GSE93957,SRR5195667,GSE93957,completed,2026-05-05T00:58:03.020010Z,5394.3,20902480308,"['SRR5195667_1.fastq', 'SRR5195667_2.fastq']",0,
GSE93957,SRR5195668,GSE93957,completed,2026-05-05T01:51:34.561805Z,3205.55,12765102648,"['SRR5195668_1.fastq', 'SRR5195668_2.fastq']",0,
GSE93957,SRR5195669,GSE93957,completed,2026-05-05T02:51:22.390623Z,3584.29,14297493628,"['SRR5195669_1.fastq', 'SRR5195669_2.fastq']",0,
GSE93957,SRR5195670,GSE93957,completed,2026-05-05T04:01:51.473502Z,4225.18,16945227032,"['SRR5195670_1.fastq', 'SRR5195670_2.fastq']",0,
GSE93957,SRR5195671,GSE93957,completed,2026-05-05T05:01:11.863354Z,3555.44,15758951392,"['SRR5195671_1.fastq', 'SRR5195671_2.fastq']",0,
GSE93957,SRR5195672,GSE93957,completed,2026-05-05T06:19:16.109456Z,4679.8,20111362200,"['SRR5195672_1.fastq', 'SRR5195672_2.fastq']",0,
GSE93957,SRR5195673,GSE93957,completed,2026-05-05T07:15:59.316899Z,3397.55,13820316308,"['SRR5195673_1.fastq', 'SRR5195673_2.fastq']",0,
GSE93957,SRR5195674,GSE93957,completed,2026-05-05T09:10:04.796234Z,6841.45,29548207592,"['SRR5195674_1.fastq', 'SRR5195674_2.fastq']",0,
GSE93957,SRR5195675,GSE93957,completed,2026-05-05T10:34:20.470485Z,5047.27,20164240192,"['SRR5195675_1.fastq', 'SRR5195675_2.fastq']",0,
GSE93957,SRR5195676,GSE93957,completed,2026-05-05T11:53:56.076290Z,4769.78,19338116380,"['SRR5195676_1.fastq', 'SRR5195676_2.fastq']",0,
GSE93957,SRR5195677,GSE93957,completed,2026-05-05T12:30:58.279680Z,2216.35,6707672112,"['SRR5195677_1.fastq', 'SRR5195677_2.fastq']",0,
GSE93957,SRR5195678,GSE93957,completed,2026-05-05T13:28:09.627358Z,3429.63,14124232672,"['SRR5195678_1.fastq', 'SRR5195678_2.fastq']",0,
GSE93957,SRR5195679,GSE93957,completed,2026-05-05T14:20:33.221272Z,3139.77,12246151004,"['SRR5195679_1.fastq', 'SRR5195679_2.fastq']",0,
GSE93957,SRR5195631,GSE93957,completed,2026-05-08T08:52:36.264825Z,2585.32,20784437740,"['SRR5195631_1.fastq', 'SRR5195631_2.fastq']",0,
GSE93957,SRR5195632,GSE93957,completed,2026-05-08T09:41:22.379987Z,2920.59,26507370340,"['SRR5195632_1.fastq', 'SRR5195632_2.fastq']",0,
GSE93957,SRR5195638,GSE93957,completed,2026-05-08T10:03:41.809510Z,1332.15,11950080508,"['SRR5195638_1.fastq', 'SRR5195638_2.fastq']",0,
GSE93957,SRR5195680,GSE93957,failed,2026-05-08T13:23:18.744974Z,11973.8,0,[],8,"fasterq-dump failed: 2026-05-08T13:09:54 fasterq-dump.3.4.1 err: cmn_iter.c cmn_iter_read_String( thread:8 #39603265 ).VCursorCellDataDirect( col:2 ) -> RC(rcPS,rcCondition,rcWaiting,rcTimeout,rcExhausted) 
2026-05-08T13:10:17 fasterq-dump.3.4.1 err: cmn_iter.c cmn_iter_read_String( thread:3 #14851225 ).VCursorCellDataDirect( col:2 ) -> RC(rcPS,rcCondition,rcWaiting,rcTimeout,rcExhausted) 
2026-05-08T13:10:58 fasterq-dump.3.4.1 err: cmn_iter.c cmn_iter_read_String( thread:2 #9900817 ).VCursorCel"
